NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	22		Rejected!	
GOBP_SOMITE_ROSTRAL_CAUDAL_AXIS_SPECIFICATION	11		Rejected!	
GOBP_RESPONSE_TO_RETINOIC_ACID	109	64		
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	50	40		
GOBP_MICROVILLUS_ORGANIZATION	30	19		
GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	13		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_LENGTH	7		Rejected!	
GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY	6		Rejected!	
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	350	228		
GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	13		Rejected!	
GOBP_MITOCHONDRIAL_TRANSLATION	72	44		
GOBP_RESPONSE_TO_PROGESTERONE	39	23		
GOBP_RESPONSE_TO_VITAMIN_K	7		Rejected!	
GOBP_PROTEIN_TRANSPORT_WITHIN_LIPID_BILAYER	6		Rejected!	
GOBP_CHEMOKINE_PRODUCTION	98	46		
GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	17		Rejected!	
GOBP_TYPE_I_INTERFERON_PRODUCTION	98	56		
GOBP_INTERFERON_ALPHA_PRODUCTION	27		Rejected!	
GOBP_INTERFERON_BETA_PRODUCTION	57	30		
GOBP_INTERFERON_GAMMA_PRODUCTION	117	55		
GOBP_INTERLEUKIN_1_ALPHA_PRODUCTION	11		Rejected!	
GOBP_INTERLEUKIN_1_PRODUCTION	130	58		
GOBP_INTERLEUKIN_10_PRODUCTION	63	28		
GOBP_INTERLEUKIN_12_PRODUCTION	63	29		
GOBP_INTERLEUKIN_13_PRODUCTION	20		Rejected!	
GOBP_INTERLEUKIN_17_PRODUCTION	45	18		
GOBP_INTERLEUKIN_18_PRODUCTION	13		Rejected!	
GOBP_INTERLEUKIN_2_PRODUCTION	63	29		
GOBP_INTERLEUKIN_21_PRODUCTION	7		Rejected!	
GOBP_INTERLEUKIN_23_PRODUCTION	9		Rejected!	
GOBP_INTERLEUKIN_4_PRODUCTION	33		Rejected!	
GOBP_INTERLEUKIN_5_PRODUCTION	20		Rejected!	
GOBP_INTERLEUKIN_6_PRODUCTION	172	76		
GOBP_INTERLEUKIN_8_PRODUCTION	103	46		
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	42		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	45		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	53		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	23		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	28		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_21_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	69	22		
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	38		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	70	33		
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	39	21		
GOBP_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	77	43		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	62	31		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	73	39		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	41	19		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	42	20		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	34	16		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_23_PRODUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	25		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	97	54		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	62	32		
GOBP_MAST_CELL_CYTOKINE_PRODUCTION	5		Rejected!	
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	57	35		
GOBP_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	32	24		
GOBP_DNA_METHYLATION_ON_CYTOSINE	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	45	25		
GOBP_BILE_ACID_SECRETION	12		Rejected!	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	57	31		
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	30	17		
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	602	311		
GOBP_RIBOSOME_DISASSEMBLY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	20	18		
GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS	6		Rejected!	
GOBP_RECEPTOR_CATABOLIC_PROCESS	28	18		
GOBP_LACRIMAL_GLAND_DEVELOPMENT	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EPINEPHRINE_SECRETION	5		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	38	16		
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	25		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION	10		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_REGULATION_OF_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_GLOMERULUS_DEVELOPMENT	67	41		
GOBP_GLOMERULAR_BASEMENT_MEMBRANE_DEVELOPMENT	11		Rejected!	
GOBP_REGULATION_OF_CELLULAR_PH_REDUCTION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PH_REDUCTION	6		Rejected!	
GOBP_RESPONSE_TO_INSULIN	261	160		
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	207	133		
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	583	343		
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	26	19		
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION	831		Rejected!	
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	45	28		
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	249	158		
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	70	42		
GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	45	26		
GOBP_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	15		Rejected!	
GOBP_NEUROTROPHIN_PRODUCTION	5		Rejected!	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	15		Rejected!	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA2_PRODUCTION	9		Rejected!	
GOBP_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	7		Rejected!	
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	69	39		
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	48	23		
GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	27	15		
GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION	22		Rejected!	
GOBP_SECRETION_BY_TISSUE	41	21		
GOBP_INOSITOL_TRISPHOSPHATE_METABOLIC_PROCESS	12		Rejected!	
GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	28		Rejected!	
GOBP_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_COLLAGEN_METABOLIC_PROCESS	101	61		
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	47	25		
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER	19		Rejected!	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	392	251		
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	245	157		
GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY	21		Rejected!	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY	7		Rejected!	
GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	753	459		
GOBP_CELL_PART_MORPHOGENESIS	658	403		
GOBP_MUSCLE_CELL_PROLIFERATION	233	125		
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	45	28		
GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION	21		Rejected!	
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	34	23		
GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	15		Rejected!	
GOBP_TETRAPYRROLE_METABOLIC_PROCESS	66	44		
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	35	22		
GOBP_TETRAPYRROLE_CATABOLIC_PROCESS	12		Rejected!	
GOBP_MYELOID_CELL_APOPTOTIC_PROCESS	32	17		
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	8		Rejected!	
GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION	1148		Rejected!	
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	213	117		
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	46	19		
GOBP_CELLULAR_PIGMENTATION	53	31		
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS	78	41		
GOBP_IMMATURE_T_CELL_PROLIFERATION	10		Rejected!	
GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	25		Rejected!	
GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_DIFFERENTIATION_IN_THYMUS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	5		Rejected!	
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	94	58		
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	25	15		
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING	37	21		
GOBP_REGULATION_OF_HISTONE_PHOSPHORYLATION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HISTONE_PHOSPHORYLATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLUCOKINASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	144	82		
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	31	19		
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	107	59		
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	23		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	72	44		
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	37	22		
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	35	21		
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	15		Rejected!	
GOBP_V_D_J_RECOMBINATION	20		Rejected!	
GOBP_IMMUNOGLOBULIN_V_D_J_RECOMBINATION	8		Rejected!	
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	223	149		
GOBP_HISTONE_H3_K9_DEMETHYLATION	14		Rejected!	
GOBP_REGULATION_OF_HISTONE_UBIQUITINATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HISTONE_UBIQUITINATION	5		Rejected!	
GOBP_RESPONSE_TO_VITAMIN_A	17		Rejected!	
GOBP_RESPONSE_TO_HYDROPEROXIDE	17		Rejected!	
GOBP_RESPONSE_TO_VITAMIN_E	10		Rejected!	
GOBP_RESPONSE_TO_ATP	30	18		
GOBP_MEIOTIC_CYTOKINESIS	7		Rejected!	
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	107	63		
GOBP_LEPTIN_MEDIATED_SIGNALING_PATHWAY	11		Rejected!	
GOBP_ADIPONECTIN_ACTIVATED_SIGNALING_PATHWAY	7		Rejected!	
GOBP_IRON_IMPORT_INTO_CELL	12		Rejected!	
GOBP_REGULATION_OF_PROTEIN_SUMOYLATION	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SUMOYLATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SUMOYLATION	12		Rejected!	
GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	34		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	9		Rejected!	
GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION	13		Rejected!	
GOBP_RESPONSE_TO_VITAMIN	83	40		
GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING	16		Rejected!	
GOBP_CELL_PROLIFERATION_IN_MIDBRAIN	8		Rejected!	
GOBP_RESPONSE_TO_VITAMIN_D	35	18		
GOBP_T_TUBULE_ORGANIZATION	9		Rejected!	
GOBP_SECRETION_OF_LYSOSOMAL_ENZYMES	7		Rejected!	
GOBP_MEIOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	8		Rejected!	
GOBP_MITOTIC_DNA_REPLICATION_CHECKPOINT_SIGNALING	10		Rejected!	
GOBP_LEYDIG_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_CHOLESTEROL_EFFLUX	69	26		
GOBP_S_ADENOSYLMETHIONINE_CYCLE	7		Rejected!	
GOBP_SECRETORY_GRANULE_ORGANIZATION	38	22		
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	872		Rejected!	
GOBP_GAS_HOMEOSTASIS	10		Rejected!	
GOBP_CARBOHYDRATE_HOMEOSTASIS	247	125		
GOBP_FLOOR_PLATE_DEVELOPMENT	10		Rejected!	
GOBP_HISTONE_H2A_UBIQUITINATION	26	19		
GOBP_HISTONE_H2B_UBIQUITINATION	12		Rejected!	
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE	11		Rejected!	
GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_STRESS	1869		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	74	37		
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	115	58		
GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN	29		Rejected!	
GOBP_ANTERIOR_POSTERIOR_AXON_GUIDANCE	7		Rejected!	
GOBP_TRANSFERRIN_TRANSPORT	10		Rejected!	
GOBP_RESPONSE_TO_TESTOSTERONE	41	24		
GOBP_RESPONSE_TO_L_ASCORBIC_ACID	5		Rejected!	
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	26	20		
GOBP_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DOPAMINE_SECRETION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	13		Rejected!	
GOBP_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_ASSEMBLY	8		Rejected!	
GOBP_MITOCHONDRIAL_CYTOCHROME_C_OXIDASE_ASSEMBLY	22	15		
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	58	40		
GOBP_INTEGRIN_ACTIVATION	26		Rejected!	
GOBP_REGULATION_OF_INTEGRIN_ACTIVATION	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION	11		Rejected!	
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN	86	46		
GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	48	28		
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	21		Rejected!	
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	17		Rejected!	
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY	237	146		
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY	477	278		
GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION	9		Rejected!	
GOBP_REGULATION_OF_LUTEINIZING_HORMONE_SECRETION	6		Rejected!	
GOBP_OSTEOBLAST_PROLIFERATION	34	16		
GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION	28		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	12		Rejected!	
GOBP_PHOSPHOLIPID_EFFLUX	13		Rejected!	
GOBP_RESPONSE_TO_GLUCAGON	21		Rejected!	
GOBP_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY	7		Rejected!	
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	125	79		
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	60	46		
GOBP_NUCLEOSIDE_BISPHOSPHATE_CATABOLIC_PROCESS	8		Rejected!	
GOBP_P_BODY_ASSEMBLY	21		Rejected!	
GOBP_RESPONSE_TO_LIPID	887	472		
GOBP_ENDOSOMAL_VESICLE_FUSION	9		Rejected!	
GOBP_STRESS_GRANULE_ASSEMBLY	27	15		
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	29	18		
GOBP_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	10		Rejected!	
GOBP_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	12		Rejected!	
GOBP_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	5		Rejected!	
GOBP_RESPONSE_TO_CYTOKINE	914	479		
GOBP_ERYTHROCYTE_HOMEOSTASIS	134	79		
GOBP_REGULATION_OF_TISSUE_REMODELING	87	43		
GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TISSUE_REMODELING	23		Rejected!	
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	92	59		
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	35	22		
GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	15		Rejected!	
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	62	30		
GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	15		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	77	39		
GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	41	17		
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	28	18		
GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	18		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY	6		Rejected!	
GOBP_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY	20		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY	7		Rejected!	
GOBP_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	44	22		
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	11		Rejected!	
GOBP_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY	12		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY	7		Rejected!	
GOBP_TOLL_LIKE_RECEPTOR_8_SIGNALING_PATHWAY	5		Rejected!	
GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	19		Rejected!	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	5		Rejected!	
GOBP_ACYLGLYCEROL_TRANSPORT	8		Rejected!	
GOBP_RESPONSE_TO_OLEIC_ACID	5		Rejected!	
